::1 - - [13/Mar/2023:11:12:02 +0000] "GET /api/users/me HTTP/1.1" 200 198 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:11:12:37 +0000] "GET /api/users/me HTTP/1.1" 200 198 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:11:12:50 +0000] "GET /api/users/me HTTP/1.1" 200 198 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:11:20:03 +0000] "DELETE /api/users/me HTTP/1.1" 200 42 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:11:21:24 +0000] "DELETE /api/users/me HTTP/1.1" 200 42 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:11:21:28 +0000] "DELETE /api/users/me HTTP/1.1" 200 42 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:11:23:40 +0000] "POST /api/users/register HTTP/1.1" 500 183 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:11:24:09 +0000] "POST /api/users/register HTTP/1.1" 200 42 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:11:24:32 +0000] "POST /api/users/login HTTP/1.1" 200 179 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:11:24:59 +0000] "GET /api/users/me HTTP/1.1" 200 199 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:11:25:23 +0000] "DELETE /api/users/me HTTP/1.1" 200 42 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:11:25:38 +0000] "GET /api/users/me HTTP/1.1" 200 0 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:11:27:49 +0000] "GET /api/users/me HTTP/1.1" 400 28 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:11:39:23 +0000] "POST /api/users/register HTTP/1.1" 200 42 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:11:39:34 +0000] "POST /api/users/login HTTP/1.1" 200 178 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:11:40:20 +0000] "DELETE /api/users/me HTTP/1.1" 401 50 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:11:40:35 +0000] "DELETE /api/users/me HTTP/1.1" 200 42 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:11:56:06 +0000] "DELETE /api/users/me HTTP/1.1" 200 42 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:11:56:21 +0000] "DELETE /api/users/me HTTP/1.1" 200 42 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:11:57:23 +0000] "DELETE /api/users/me HTTP/1.1" 200 42 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:11:58:15 +0000] "DELETE /api/users/me HTTP/1.1" 200 42 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:11:59:36 +0000] "GET /api/users/me HTTP/1.1" 400 28 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:11:59:43 +0000] "DELETE /api/users/me HTTP/1.1" 200 42 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:12:12:14 +0000] "DELETE /api/users/me HTTP/1.1" 401 50 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:12:51:58 +0000] "POST /api/users/register HTTP/1.1" 500 176 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:12:52:15 +0000] "POST /api/users/register HTTP/1.1" 200 42 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:12:52:31 +0000] "POST /api/users/login HTTP/1.1" 200 179 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:12:54:28 +0000] "PATCH /api/users/me/password HTTP/1.1" 400 28 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:12:54:35 +0000] "PATCH /api/users/me/password HTTP/1.1" 200 43 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:13:07:37 +0000] "POST /api/users/login HTTP/1.1" 200 179 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:13:39:34 +0000] "POST /api/categories HTTP/1.1" 500 173 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:13:39:57 +0000] "POST /api/categories HTTP/1.1" 200 43 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:13:42:41 +0000] "POST /api/categories HTTP/1.1" 200 43 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:13:43:05 +0000] "POST /api/categories HTTP/1.1" 200 43 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:13:43:35 +0000] "POST /api/categories HTTP/1.1" 500 172 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:13:45:17 +0000] "POST /api/categories HTTP/1.1" 500 172 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:13:46:21 +0000] "POST /api/categories HTTP/1.1" 500 172 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:13:47:22 +0000] "POST /api/categories HTTP/1.1" 500 172 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:13:47:28 +0000] "POST /api/categories HTTP/1.1" 200 43 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:13:56:37 +0000] "GET /api/categories HTTP/1.1" 200 171 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:14:05:13 +0000] "GET /api/categories/640f27ad54341a5100976d4e HTTP/1.1" 200 167 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:14:54:06 +0000] "PATCH /api/categories/640f27ad54341a5100976d4e HTTP/1.1" 500 1333 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:14:54:41 +0000] "PATCH /api/categories/640f27ad54341a5100976d4e HTTP/1.1" 200 51 "-" "PostmanRuntime/7.29.2"
::1 - - [13/Mar/2023:14:54:53 +0000] "PATCH /api/categories/640f27ad54341a5100976d4e HTTP/1.1" 500 172 "-" "PostmanRuntime/7.29.2"
